#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Secret of Monkey Island, The (USA) (Disk 3);The Secret of Monkey Island - Disk 3;Atari ST;;1991;;;;;;;;;;;;
Secret of Monkey Island, The (USA) (Disk 4);The Secret of Monkey Island - Disk 4;Atari ST;;1991;;;;;;;;;;;;
Untouchables, The (Europe);The Untouchables;Atari ST;;1989;;;;;;;;;;;;
Thunder Blade (USA);Thunder Blade;Atari ST;;1988;;;;;;;;;;;;
Thunder Jaws (Europe);Thunder Jaws;Atari ST;;1991;;;;;;;;;;;;
Thundercats (Europe);Thundercats;Atari ST;;1988;;;;;;;;;;;;
Tiger Road (Europe);Tiger Road;Atari ST;;1987;;;;;;;;;;;;
Time Soldier (Europe);Time Soldier;Atari ST;;1989;;;;;;;;;;;;
Titus the Fox - To Marrakech and Back (Europe);Titus the Fox: To Marrakech and Back;Atari ST;;1992;;;;;;;;;;;;
Toki (Europe);Toki;Atari ST;;1991;;;;;;;;;;;;
Torvak the Warrior (Europe) (Disk 1);Torvak the Warrior - Disk 1;Atari ST;;1990;;;;;;;;;;;;
Torvak the Warrior (Europe) (Disk 2);Torvak the Warrior - Disk 2;Atari ST;;1990;;;;;;;;;;;;
Total Recall (Europe) (Disk 1);Total Recall - Disk 1;Atari ST;;1990;;;;;;;;;;;;
Total Recall (Europe) (Disk 2);Total Recall - Disk 2;Atari ST;;1990;;;;;;;;;;;;
Tower Toppler (USA);Tower Toppler;Atari ST;;1988;;;;;;;;;;;;
Turbo Cup (Europe);Turbo Cup;Atari ST;;1988;;;;;;;;;;;;
Turbo Outrun (Europe);Turbo Outrun;Atari ST;;1989;;;;;;;;;;;;
Turrican (Europe);Turrican;Atari ST;;1990;;;;;;;;;;;;
Turrican II (Europe);Turrican II;Atari ST;;1991;;;;;;;;;;;;
Tusker (Europe);Tusker;Atari ST;;1993;;;;;;;;;;;;
