#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
rambo3;Rambo III (Europe);Taito Classics;;1989;Taito Europe Corporation;Shooter;;;;;0;;;;;
rastan;Rastan (World Rev 1);Taito Classics;;1987;Taito Corporation Japan;Platform;;;;;0;;;;;
rastsag2;Rastan Saga 2 (Japan);Taito Classics;nastar;1988;Taito Corporation;Platform;;;;;0;;;;;
rayforce;Ray Force (Ver 2.3A 1994/01/20);Taito Classics;gunlock;1993;Taito America Corporation;Shoot-'Em-Up;;;;;0;;;;;
raystorm;Ray Storm (Ver 2.06A);Taito Classics;;1996;Taito;Shoot-'Em-Up;;;;;0;;;;;
recalh;Recalhorn (Ver 1.42J 1994/5/11) (Prototype);Taito Classics;;1994;Taito Corporation;Platform;;;;;0;;;;;
recordbr;Recordbreaker (World);Taito Classics;;1988;Taito Corporation Japan;Sports/Track & Field;;;;;0;;;;;
retofinv;Return of the Invaders;Taito Classics;;1985;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
ridingf;Riding Fight (Ver 1.0O);Taito Classics;;1992;Taito Corporation Japan;Beat-'Em-Up;;;;;0;;;;;
ringrage;Ring Rage (Ver 2.3O 1992/08/09);Taito Classics;;1992;Taito Corporation Japan;Sports/Wrestling;;;;;0;;;;;
rockclim;Rock Climber;Taito Classics;;1981;Taito;Climbing;;;;;0;;;;;
roundup;Round-Up;Taito Classics;;1981;Taito Corporation (Amenip/Centuri license);Maze;;;;;0;;;;;
rumba;Rumba Lumber;Taito Classics;;1984;Taito;Maze;;;;;0;;;;;
ryujin;Ryu Jin (Japan);Taito Classics;;1993;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
sagaia;Sagaia (dual screen) (World);Taito Classics;darius2;1989;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
sfposeid;Sea Fighter Poseidon;Taito Classics;;1984;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
sidebs;Side by Side (Ver 2.7 J);Taito Classics;;1996;Taito;Driving;;;;;0;;;;;
sidebs2;Side by Side 2 (Ver 2.6 A);Taito Classics;;1997;Taito;Driving;;;;;0;;;;;
silentd;Silent Dragon (World);Taito Classics;;1992;Taito Corporation Japan;Beat-'Em-Up;;;;;0;;;;;
skydest;Sky Destroyer (Japan);Taito Classics;;1985;Taito Corporation;Shooter;;;;;0;;;;;
slapshot;Slap Shot (Japan);Taito Classics;;1994;Taito Corporation;Sports/Hockey;;;;;0;;;;;
solfigtr;Solitary Fighter (World);Taito Classics;;1991;Taito Corporation Japan;Fighter;;;;;0;;;;;
schaser;Space Chaser (set 1);Taito Classics;;1979;Taito;Maze;;;;;0;;;;;
