#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Nano Assault EX (USA) (En,Fr,Es) (eShop) Decrypted;Nano Assault EX (USA) (En,Fr,Es) (eShop) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Nano Assault EX;;;;;;
Naruto Powerful Shippuden (Europe) (En,Fr,De,Es,It) Decrypted;Naruto Powerful Shippuden (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;2;;;;;;;Naruto Powerful Shippuden;;;;;;
Need for Speed - The Run (Europe) (En,Fr,De,Es,It,Nl) Decrypted;Need for Speed - The Run (Europe) (En,Fr,De,Es,It,Nl) Decrypted;Nintendo 3DS;;;;;;;;;;;;Need for Speed: The Run;;;;;;
New Super Mario Bros 2 Contrast;New Super Mario Bros 2;Nintendo 3DS;;;;;;;;;;;;;;;;;;
New Super Mario Bros 2 Gold Edition;New Super Mario Bros 2 Gold Edition;Nintendo 3DS;;;;;;;;;;;;;;;;;;
NightSky (U)(ABSTRAKT) Decrypted;NightSky (U)(ABSTRAKT) Decrypted;Nintendo 3DS;;;;;;;;;;;;NightSky;;;;;;
Ninja Usagimaru - The Gem of Blessings;Ninja Usagimaru - The Gem of Blessings;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Ninja Usagimaru - The Mysterious Karakuri Castle;Ninja Usagimaru - The Mysterious Karakuri Castle;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Nintendo Pocket Football Club (Europe) (En,Fr,De,Es,It) (eShop) Decrypted;Nintendo Pocket Football Club (Europe) (En,Fr,De,Es,It) (eShop) Decrypted;Nintendo 3DS;;;;;2;;;;;;;Nintendo Pocket Football Club;;;;;;
One Piece - Romance Dawn (Europe) (En,Fr,De,Es,It) Decrypted;One Piece - Romance Dawn (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;1;;;;;;;One Piece: Romance Dawn;;;;;;
One Piece - Unlimited World Red (Europe) (En,Fr,De,Es,It) Decrypted;One Piece - Unlimited World Red (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;4;;;;;;;One Piece: Unlimited World Red;;;;;;
Pac-Man & Galaga Dimensions (Europe) (En,Fr,De,Es,It) Decrypted;Pac-Man & Galaga Dimensions (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Pac-Man & Galaga Dimensions;;;;;;
Pac-Man Party 3D (Europe) (En,Fr,De,Es,It) Decrypted;Pac-Man Party 3D (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Pac-Man Party 3D;;;;;;
Pac-Man and the Ghostly Adventures (Europe) (En,Fr,De,Es,It) Decrypted;Pac-Man and the Ghostly Adventures (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Pac-Man and the Ghostly Adventures;;;;;;
Paper Mario - Sticker Star (Europe) (En,Fr,De,Es,It) Decrypted;Paper Mario - Sticker Star (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;;;;;;;;Paper Mario: Sticker Star;;;;;;
Pazuru_EUR_MULTi4_3DS-PUSSYCAT Decrypted;Pazuru_EUR_MULTi4_3DS-PUSSYCAT Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Persona Q - Shadow of the Labyrinth (Europe) Decrypted;Persona Q - Shadow of the Labyrinth (Europe) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Persona Q: Shadow of the Labyrinth;;;;;;
Pilotwings Resort (Europe) (En,Fr,De,Es,It) Decrypted;Pilotwings Resort (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Pilotwings Resort;;;;;;
Poochy & Yoshi Woolly World;Poochy & Yoshi’s Woolly World;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Pro Evolution Soccer 2013 3D (Europe) (En,Sv,No,Ru,Tr) Decrypted;Pro Evolution Soccer 2013 3D (Europe) (En,Sv,No,Ru,Tr) Decrypted;Nintendo 3DS;;;;;;;;;;;;Pro Evolution Soccer 2013 3D;;;;;;
Project X Zone (Europe) Decrypted;Project X Zone (Europe) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Project X Zone;;;;;;
Pushmo (U)(PoWeRUp) Decrypted;Pushmo (U)(PoWeRUp) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Pushmo;;;;;;
Puyo Puyo Tetris (Japan) Decrypted;Puyo Puyo Tetris (Japan) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Puyo Puyo Tetris;;;;;;
Puzzle.and.Dragons.Z.plus.Puzzle.and.Dragons.Super.Mario.Bros.Edition.EUR.3DS-CONTRAST Decrypted;Puzzle.and.Dragons.Z.plus.Puzzle.and.Dragons.Super.Mario.Bros.Edition.EUR.3DS-CONTRAST Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Pyramids (Europe) (En,Fr,Ge,It,Es,Nl) (eShop) Decrypted;Pyramids (Europe) (En,Fr,Ge,It,Es,Nl) (eShop) Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Pyramids 2 (Europe) (En,Fr,De,Es,It) (eShop) Decrypted;Pyramids 2 (Europe) (En,Fr,De,Es,It) (eShop) Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Quell Memento (USA) (eShop) Decrypted;Quell Memento (USA) (eShop) Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Rage of the Gladiator (USA) (eShop) Decrypted;Rage of the Gladiator (USA) (eShop) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Rage Of The Gladiator;;;;;;
Rayman 3D (Europe) (En,Fr,De,Es,It) Decrypted;Rayman 3D (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;;;;;;;;Rayman 3D;;;;;;
Rayman Origins (Europe) (En,Fr,De,Es,It,Nl) Decrypted;Rayman Origins (Europe) (En,Fr,De,Es,It,Nl) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Rayman Origins;;;;;;
Regular Show - Mordecai and Rigby in 8-bit Land (Europe) Decrypted;Regular Show - Mordecai and Rigby in 8-bit Land (Europe) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Regular Show: Mordecai and Rigby in 8-Bit Land;;;;;;
Resident Evil - Revelations (Europe) (En,Ja,Fr,De,Es,It) Decrypted;Resident Evil - Revelations (Europe) (En,Ja,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;2;;;;;;;Resident Evil: Revelations;;;;;;
Resident Evil - The Mercenaries 3D (Europe) (En,Fr,De,Es,It) Decrypted;Resident Evil - The Mercenaries 3D (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;2;;;;;;;Resident Evil: The Mercenaries 3D;;;;;;
Retro City Rampage - DX (USA) (En,Fr,Es) (eShop) Decrypted;Retro City Rampage - DX (USA) (En,Fr,Es) (eShop) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Retro City Rampage DX;;;;;;
Rhythm Thief & the Emperor's Treasure (Europe) (En,Fr,De,Es,It) Decrypted;Rhythm Thief & the Emperor's Treasure (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Rhythm Thief & the Emperor's Treasure;;;;;;
Ridge Racer 3D (Europe) (En,Fr,De,Es,It) Decrypted;Ridge Racer 3D (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;2;;;;;;;Ridge Racer 3D;;;;;;
River City - Rival Showdown;River City - Rival Showdown;Nintendo 3DS;;;;;;;;;;;;;;;;;;
River City - Knights of Justice;River City - Knights of Justice;Nintendo 3DS;;;;;;;;;;;;;;;;;;
River City - Tokyo Rumble;River City - Tokyo Rumble;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Rodea the Sky Soldier;Rodea the Sky Soldier;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Runbow Pocket;Runbow Pocket Deluxe Edition;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Sadame;Sadame;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Sakura Samurai - Art of the Sword (U)(BigBlueBox) Decrypted;Sakura Samurai - Art of the Sword (U)(BigBlueBox) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Sakura Samurai: Art of the Sword;;;;;;
Samurai Warriors - Chronicles (Europe) Decrypted;Samurai Warriors - Chronicles (Europe) Decrypted;Nintendo 3DS;;;;;;;;;;;;SAMURAI WARRIORS: Chronicles;;;;;;
Samurai Warriors Chronicles 3;Samurai Warriors Chronicles 3;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Scribblenauts Unlimited (Europe) (En,Fr,De,Es,It,Nl) (Rev 1) Decrypted;Scribblenauts Unlimited (Europe) (En,Fr,De,Es,It,Nl) (Rev 1) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Scribblenauts Unlimited;;;;;;
Scribblenauts Unmasked - A DC Comics Adventure (Europe) Decrypted;Scribblenauts Unmasked - A DC Comics Adventure (Europe) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Scribblenauts Unmasked: A DC Comics Adventure;;;;;;
SEGA 3D Classics Collection;SEGA 3D Classics Collection;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Sega 3D Fukkoku Archives (Japan) Decrypted;Sega 3D Fukkoku Archives (Japan) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Sega 3D Fukkoku Archives;;;;;;
SEGA 3D Fukkoku Archives 3 - Final Stage;SEGA 3D Fukkoku Archives 3 - Final Stage;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Senran Kagura Burst (Europe) Decrypted;Senran Kagura Burst (Europe) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Senran Kagura Burst;;;;;;
Senran_Kagura_2_Deep_Crimson_READNFO_EUR_3DS-PUSSYCAT Decrypted;Senran_Kagura_2_Deep_Crimson_READNFO_EUR_3DS-PUSSYCAT Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Shantae and the Pirates Curse (U)(BigBlueBox) Decrypted;Shantae and the Pirates Curse (U)(BigBlueBox) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Shantae and the Pirate's Curse;;;;;;
Shinobi (Europe) (En,Fr,De,Es,It) Decrypted;Shinobi (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Shinobi;;;;;;
Shovel_Knight_EUR_MULTi5_3DS-PUSSYCAT Decrypted;Shovel_Knight_EUR_MULTi5_3DS-PUSSYCAT Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Shovel Knight - Treasure Trove;Shovel Knight - Treasure Trove;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Siesta Fiesta (USA) (eShop) Decrypted;Siesta Fiesta (USA) (eShop) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Siesta Fiesta;;;;;;
Skylanders - Spyro's Adventure (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) Decrypted;Skylanders - Spyro's Adventure (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Skylanders: Spyro's Adventure;;;;;;
Skylanders Giants (Europe) (En,Fr,De,Es,It,Nl) Decrypted;Skylanders Giants (Europe) (En,Fr,De,Es,It,Nl) Decrypted;Nintendo 3DS;;;;;;;;;;;;Skylanders Giants;;;;;;
Skylanders Swap Force (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) Decrypted;Skylanders Swap Force (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) Decrypted;Nintendo 3DS;;;;;2;;;;;;;Skylanders SWAP Force;;;;;;
Skylanders Trap Team (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) Decrypted;Skylanders Trap Team (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) Decrypted;Nintendo 3DS;;;;;;;;;;;;Skylanders Trap Team;;;;;;
Sonic - Lost World (Europe) (En,Fr,De,Es,It) Decrypted;Sonic - Lost World (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Sonic: Lost World;;;;;;
Sonic Boom - Shattered Crystal (Europe) (En,Fr,De,Es,It) Decrypted;Sonic Boom - Shattered Crystal (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Sonic Boom: Shattered Crystal;;;;;;
Sonic Generations (Europe) (En,Fr,De,Es,It) Decrypted;Sonic Generations (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Sonic Generations;;;;;;
SpeedX 3D (USA) (eShop) Decrypted;SpeedX 3D (USA) (eShop) Decrypted;Nintendo 3DS;;;;;1;;;;;;;SpeedX 3D;;;;;;
SpiderMan Edge of Time;SpiderMan Edge of Time;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Star Fox 64 3D (Europe) (En,Fr,De,Es,It) Decrypted;Star Fox 64 3D (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Star Fox 64 3D;;;;;;
Star Wars Pinball (USA) (En,Fr,Es) (eShop) Decrypted;Star Wars Pinball (USA) (En,Fr,Es) (eShop) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Star Wars Pinball;;;;;;
Steamworld Dig - A Fistful of Dirt (eShop) Decrypted;Steamworld Dig - A Fistful of Dirt (eShop) Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
SteamWorld Dig 2;SteamWorld Dig 2;Nintendo 3DS;;;;;;;;;;;;;;;;;;
SteamWorld Heist;SteamWorld Heist;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Super Little Acorns - 3D Turbo (U)(VENOM) Decrypted;Super Little Acorns - 3D Turbo (U)(VENOM) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Super Little Acorns 3D Turbo;;;;;;
Super Mario 3D Land (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) Decrypted;Super Mario 3D Land (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Super Mario 3D Land;;;;;;
Super Monkey Ball 3D Decrypted;Super Monkey Ball 3D Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Super Smash Bros. for Nintendo 3DS (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) Decrypted;Super Smash Bros. for Nintendo 3DS (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Super Smash Bros. for Nintendo 3DS;;;;;;
Super Street Fighter IV - 3D Edition (Europe) (En,Fr,De,Es,It) Decrypted;Super Street Fighter IV - 3D Edition (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Super Street Fighter IV: 3D Edition;;;;;;
Swords & Darkness;Swords & Darkness;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Tales of the Abyss (Europe) Decrypted;Tales of the Abyss (Europe) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Tales of the Abyss;;;;;;
Teenage Mutant Ninja Turtles;Teenage Mutant Ninja Turtles;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Tekken 3D - Prime Edition (Europe) (En,Fr,De,Es,It) Decrypted;Tekken 3D - Prime Edition (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;;;;;;;;Tekken 3D: Prime Edition;;;;;;
Terraria (Europe) (EnFrDeEsIt)(roms43.com) Decrypted;Terraria (Europe) (EnFrDeEsIt)(roms43.com) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Terraria;;;;;;
Tetris Axis (USA) (En,Fr,Es) Decrypted;Tetris Axis (USA) (En,Fr,Es) Decrypted;Nintendo 3DS;;;;;;;;;;;;Tetris Axis;;;;;;
The Battle Cats POP!;The Battle Cats POP!;Nintendo 3DS;;;;;;;;;;;;;;;;;;
The Binding of Isaac - Rebirth;The Binding of Isaac - Rebirth;Nintendo 3DS;;;;;;;;;;;;;;;;;;
The Legend of Dark Witch;The Legend of Dark Witch;Nintendo 3DS;;;;;;;;;;;;;;;;;;
The Legend of Dark Witch 2;The Legend of Dark Witch 2;Nintendo 3DS;;;;;;;;;;;;;;;;;;
The Legend of Dark Witch 3 - Wisdom and Lunacy;The Legend of Dark Witch 3 - Wisdom and Lunacy;Nintendo 3DS;;;;;;;;;;;;;;;;;;
The Legend of Kusakari;The Legend of Kusakari;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Legend of Zelda, The - A Link Between Worlds (Europe) (En,Fr,De,Es,It) Decrypted;Legend of Zelda, The - A Link Between Worlds (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Legend of Zelda, The - Ocarina of Time 3D (Europe) (En,Fr,De,Es,It) Decrypted;Legend of Zelda, The - Ocarina of Time 3D (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
The.Legend.of.Zelda.Majoras.Mask.3D.EUR.3DS-CONTRAST Decrypted;The Legend of Zelda Majoras Mask 3D;Nintendo 3DS;;;;;;;;;;;;;;;;;;
The.Legend.of.Zelda.Tri.Force.Heroes.EUR.3DS-CONTRAST Decrypted;The Legend of Zelda TriForce Heroes;Nintendo 3DS;;;;;;;;;;;;;;;;;;
The Legend of Zelda - A Link to the Past;The Legend of Zelda - A Link to the Past;Nintendo 3DS;;;;;;;;;;;;;;;;;;
The Legend of Zelda - Oracle of Ages;The Legend of Zelda - Oracle of Ages;Nintendo 3DS;;;;;;;;;;;;;;;;;;
The Legend of Zelda - Oracle of Seasons;The Legend of Zelda - Oracle of Seasons;Nintendo 3DS;;;;;;;;;;;;;;;;;;
The_Legend_of_Legacy_3DS-VENOM Decrypted;The_Legend_of_Legacy_3DS-VENOM Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Theatrhythm Final Fantasy - Curtain Call (Europe) Decrypted;Theatrhythm Final Fantasy - Curtain Call (Europe) Decrypted;Nintendo 3DS;;;;;2;;;;;;;Theatrhythm Final Fantasy: Curtain Call;;;;;;
Tom Clancy's Ghost Recon - Shadow Wars (Europe) (En,Fr,De,Es,It) Decrypted;Tom Clancy's Ghost Recon - Shadow Wars (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Tom Clancy's Ghost Recon: Shadow Wars;;;;;;
Transformers Prime - The Game (Europe) (En,Fr,De,Es,It,Nl,Sv) Decrypted;Transformers Prime - The Game (Europe) (En,Fr,De,Es,It,Nl,Sv) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Transformers Prime: The Game;;;;;;
Ultimate NES Remix (Europe) (En,Fr,De,Es,It) Decrypted;Ultimate NES Remix (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Ultimate NES Remix;;;;;;
Urban Trial Freestyle 2;Urban Trial Freestyle 2;Nintendo 3DS;;;;;;;;;;;;;;;;;;
VVVVVV (v01)(eShop) Decrypted;VVVVVV (v01)(eShop) Decrypted;Nintendo 3DS;;;;;1;;;;;;;VVVVVV;;;;;;
WarioWare Gold;WarioWare Gold;Nintendo 3DS;;;;;;;;;;;;;;;;;;
WWE All Stars (Europe) (En,Fr,De,Es,It) Decrypted;WWE All Stars (Europe) (En,Fr,De,Es,It) Decrypted;Nintendo 3DS;;;;;4;;;;;;;WWE All Stars;;;;;;
Xeodrifter (USA) (eShop) Decrypted;Xeodrifter (USA) (eShop) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Xeodrifter;;;;;;
Yo_Kai_Watch_3DS-VENOM Decrypted;Yo_Kai_Watch_3DS-VENOM Decrypted;Nintendo 3DS;;;;;;;;;;;;;;;;;;
Yoshi's New Island (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) Decrypted;Yoshi's New Island (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) Decrypted;Nintendo 3DS;;;;;1;;;;;;;Yoshi's New Island;;;;;;
Zen Pinball 3D (U)(BigBlueBox) Decrypted;Zen Pinball 3D (U)(BigBlueBox) Decrypted;Nintendo 3DS;;;;;4;;;;;;;Zen Pinball 3D;;;;;;
