#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Cars 2 (Europe) (En,Es) (NDSi Enhanced).nds;Cars 2;Nintendo DS;;2011;;;;;;;;;;;;
Cars - Race-O-Rama (Europe) (En,Es,It).nds;Cars Race-O-Rama;Nintendo DS;;2009;;;;;;;;;;;;
Cars - La Copa Internacional de Mate (Spain).nds;Cars: La Copa Internacional de Mate;Nintendo DS;;2009;;;;;;;;;;;;
Cartoon Network Racing (Europe) (En,Fr,De,Es,It,Sv,No,Da).nds;Cartoon Network Racing;Nintendo DS;;2006;;;;;;;;;;;;
Casper's Scare School - Classroom Capers (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi).nds;Casper's Scare School: Classroom Capers;Nintendo DS;;2008;;;;;;;;;;;;
Casper's Scare School - Spooky Sports Day (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da).nds;Casper's Scare School: Spooky Sports Day;Nintendo DS;;2009;;;;;;;;;;;;
Castlevania - Dawn of Sorrow (USA);Castlevania: Dawn of Sorrow;Nintendo DS;;2005;;;;;;;;;;;;
Castlevania - Order of Ecclesia (USA);Castlevania: Order of Ecclesia;Nintendo DS;;2008;;;;;;;;;;;;
Castlevania - Portrait of Ruin (USA);Castlevania: Portrait Of Ruin;Nintendo DS;;2007;;;;;;;;;;;;
Casual Classics (Europe) (En,Fr,De,Es,It,Nl) (Rev 1).nds;Casual Classics;Nintendo DS;;2010;;;;;;;;;;;;
Casual Mania (Europe) (En,Fr,De,Es,It,Nl).nds;Casual Mania;Nintendo DS;;2011;;;;;;;;;;;;
Cate West - The Vanishing Files (Europe) (En,Fr,De,Es,It).nds;Cate West: The Vanishing Files;Nintendo DS;;2009;;;;;;;;;;;;
Chainz Galaxy (Europe).nds;Chainz Galaxy;Nintendo DS;;2010;;;;;;;;;;;;
Chessmaster - The Art of Learning (Europe) (En,Fr,De,Es,It,Nl).nds;Chessmaster: The Art Of Learning;Nintendo DS;;2008;;;;;;;;;;;;
Chicken Attack DS (Europe) (En,Fr,De).nds;Chicken Attack Ds;Nintendo DS;;2007;;;;;;;;;;;;
Chicken Blaster (Europe) (En,Fr,De,Es,It).nds;Chicken Blaster;Nintendo DS;;2009;;;;;;;;;;;;
Moorhuhn DS (Europe) (En,Fr,De,Es,It,Nl).nds;Chicken Hunter;Nintendo DS;;2008;;;;;;;;;;;;
Chicken Little - Ace in Action (Europe) (En,Fr,De,Es,It).nds;Chicken Little: Ace In Action;Nintendo DS;;2006;;;;;;;;;;;;
Chicken Shoot (Europe) (En,Fr,De,Es,It).nds;Chicken Shoot;Nintendo DS;;2006;;;;;;;;;;;;
Children of Mana (Europe) (En,Fr,De,Es,It).nds;Children of Mana;Nintendo DS;;2007;;;;;;;;;;;;
Chronicles of Mystery - Curse of the Ancient Temple (Europe) (En,Fr,De,Es,It).nds;Chronicles of Mystery: Curse of the Ancient Templ;Nintendo DS;;2008;;;;;;;;;;;;
Chronicles of Mystery - The Secret Tree of Life;Chronicles of Mystery: The Secret Tree of Life;Nintendo DS;;2009;;;;;;;;;;;;
Chrono Trigger (Europe) (En,Fr).nds;Chrono Trigger;Nintendo DS;;2008;;;;;;;;;;;;
Chronos Twin (Europe) (En,Fr,De,Es,It).nds;Chronos Twins;Nintendo DS;;2010;;;;;;;;;;;;
Chrysler Classic Racing (Europe) (En,Fr,De,Es,It).nds;Chrysler Classic Racing;Nintendo DS;;2008;;;;;;;;;;;;
Classic Games - The Premium Selection (Europe) (En,Fr,De,Es,It,Nl) (Rev 1).nds;Classic Games: The Premium Selection;Nintendo DS;;2009;;;;;;;;;;;;
Cloudy with a Chance of Meatballs (Europe) (En,Fr,De,Es,It).nds;Cloudy with a Chance of Meatballs;Nintendo DS;;2009;;;;;;;;;;;;
Cloudy with a Chance of Meatballs 2 (Europe) (En,Fr,De,It,Nl).nds;Cloudy with a Chance of Meatballs 2;Nintendo DS;;2013;;;;;;;;;;;;
Cocoto - Kart Racer (Europe) (En,Fr,De,Es,It).nds;Cocoto Racers;Nintendo DS;;2006;;;;;;;;;;;;
Code Lyoko (Europe) (En,Fr,Es,It).nds;Code Lyoko;Nintendo DS;;2007;;;;;;;;;;;;
Code Lyoko - Fall of X.A.N.A. (Europe) (En,Fr).nds;Code Lyoko: Fall Of X.a.n.a.;Nintendo DS;;2008;;;;;;;;;;;;
Colin McRae - Dirt 2 (Europe) (En,Fr,De,Es,It).nds;Colin McRae: DiRT 2;Nintendo DS;;2009;;;;;;;;;;;;
Combat of Giants - Dinosaurs (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da).nds;Combat of Giants: Dinosaurs;Nintendo DS;;2008;;;;;;;;;;;;
Combat of Giants - Dragons (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da).nds;Combat of Giants: Dragons;Nintendo DS;;2009;;;;;;;;;;;;
Combat of Giants - Mutant Insects (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da).nds;Combat of Giants: Mutant Insects;Nintendo DS;;2009;;;;;;;;;;;;
Command and Destroy (Europe) (En,Fr,De,Es,It).nds;Command And Destroy;Nintendo DS;;2008;;;;;;;;;;;;
Contact (Europe) (En,Fr,De,Es,It).nds;Contact;Nintendo DS;;2006;;;;;;;;;;;;
Contra 4 (USA);Contra 4;Nintendo DS;;2007;;;;;;;;;;;;
Coraline (Europe) (En,Fr,De,Es,It).nds;Coraline;Nintendo DS;;2009;;;;;;;;;;;;
Countdown - The Game (Europe) [b].nds;Countdown: The Game;Nintendo DS;;2008;;;;;;;;;;;;
Double Pack - Cradle of Rome + Cradle of Egypt (Europe) (En,Fr,Es,It).nds;Cradle of Rome: Cradle of Egypt - Double Pack;Nintendo DS;;2012;;;;;;;;;;;;
Crash Boom Bang;Crash Boom Bang !;Nintendo DS;;2006;;;;;;;;;;;;
