#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Dino Land (USA);Dino Land (USA);Sega Genesis Multiplayer;;1991;Renovation;Sports;;;;;;;;;;
Dinosaurs for Hire (USA);Dinosaurs for Hire (USA);Sega Genesis Multiplayer;;1993;Sega;;2;;;;;;;;;
Doom Troopers - The Mutant Chronicles (USA);Doom Troopers - The Mutant Chronicles (USA);Sega Genesis Multiplayer;;1995;Playmates;Action;;;;;;;;;;
Double Dragon (USA, Europe);Double Dragon (USA, Europe);Sega Genesis Multiplayer;;1993;Accolade;Fighting;2;;;;;;;;;
Double Dragon 3 - The Arcade Game (USA, Europe);Double Dragon 3 - The Arcade Game (USA, Europe);Sega Genesis Multiplayer;;1992;Flying Edge;Action / Adventure;;;;;;;;;;
Double Dragon II - The Revenge (Japan);Double Dragon II - The Revenge (Japan);Sega Genesis Multiplayer;;1991;PALSOFT;Action;2;;;;;;;;;
Dragon's Fury (USA, Europe);Dragon's Fury (USA, Europe);Sega Genesis Multiplayer;;1991;Technosoft;Action;;;;;;;;;;
Dragon's Revenge (USA, Europe);Dragon's Revenge (USA, Europe);Sega Genesis Multiplayer;;1993;Tengen;Action;;;;;;;;;;
Exodus - Journey to the Promised Land (USA) (Unl);Exodus - Journey to the Promised Land (USA) (Unl);Sega Genesis Multiplayer;;;Wisdom Tree;Puzzle;;;;;;;;;;
Family Feud (USA);Family Feud (USA);Sega Genesis Multiplayer;;1993;GameTek;Strategy;;;;;;;;;;
Fatal Rewind (USA, Europe);Fatal Rewind (USA, Europe);Sega Genesis Multiplayer;;1991;Electronic Arts;Platform;;;;;;;;;;
Forgotten Worlds (World);Forgotten Worlds (World);Sega Genesis Multiplayer;;1989;SEGA;Action;2;;;;;;;;;
Frogger (USA);Frogger (USA);Sega Genesis Multiplayer;;1998;Majesco;Puzzle;;;;;;;;;;
Gadget Twins (USA);Gadget Twins (USA);Sega Genesis Multiplayer;;1992;GameTek;Action / Shooter;2;;;;;;;;;
Gain Ground (World);Gain Ground (World);Sega Genesis Multiplayer;;1991;Renovation;Action;2;;;;;;;;;
Gauntlet IV (USA, Europe) (En,Ja) (September 1993);Gauntlet IV (USA, Europe) (En,Ja) (September 1993);Sega Genesis Multiplayer;;1993;Tengen;Action / Adventure;4+;;;;;;;;;
Gemfire (USA);Gemfire (USA);Sega Genesis Multiplayer;;1992;KOEI;Strategy;;;;;;;;;;
General Chaos (USA, Europe);General Chaos (USA, Europe);Sega Genesis Multiplayer;;1994;Electronic Arts;Action;4+;;;;;;;;;
Genghis Khan II - Clan of the Gray Wolf (USA);Genghis Khan II - Clan of the Gray Wolf (USA);Sega Genesis Multiplayer;;1993;KOEI;Strategy;;;;;;;;;;
Golden Axe (World) (v1.1);Golden Axe (World) (v1.1);Sega Genesis Multiplayer;;1989;Sega;Action;2;;;;;;;;;
Golden Axe II (World);Golden Axe II (World);Sega Genesis Multiplayer;;1991;Sega;Action;2;;;;;;;;;
Golden Axe III (Japan);Golden Axe III (Japan);Sega Genesis Multiplayer;;1993;Sega;Action / Adventure;2;;;;;;;;;
