#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Tecmo Super Baseball (USA);Tecmo Super Baseball (USA);Sega Genesis;;1994;Tecmo;Sports;2;;;;;;;;;
Tecmo Super Bowl (USA) (October 1993);Tecmo Super Bowl (USA) (October 1993);Sega Genesis;;1993;Tecmo;Sports;2;;;;;;;;;
Tecmo Super Bowl II (USA);Tecmo Super Bowl II (USA);Sega Genesis;;;;;;;;;;;;;;
Tecmo Super Bowl III - Final Edition (USA);Tecmo Super Bowl III - Final Edition (USA);Sega Genesis;;1995;Tecmo;Sports;;;;;;;;;;
Tecmo Super Hockey (USA);Tecmo Super Hockey (USA);Sega Genesis;;1994;Tecmo;Sports;;;;;;;;;;
Tecmo Super NBA Basketball (USA);Tecmo Super NBA Basketball (USA);Sega Genesis;;1994;Tecmo;Sports;;;;;;;;;;
Tecmo World Cup (USA);Tecmo World Cup (USA);Sega Genesis;;;Atlus;Sports;;;;;;;;;;
Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Sega Genesis;;1992;Konami;Action;2;;;;;;;;;
Teenage Mutant Ninja Turtles - Tournament Fighters (U);Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Sega Genesis;;1993;Konami;Fighting;2;;;;;;;;;
Terminator, The (USA);Terminator, The (USA);Sega Genesis;;1991;virgin;Action;1;;;;;;;;;
Test Drive II - The Duel (USA, Europe);Test Drive II - The Duel (USA, Europe);Sega Genesis;;;;;;;;;;;;;;
Tetris (Japan);Tetris (Japan);Sega Genesis;;1989;Sega;Puzzle;1;;;;;;;;;
Theme Park (USA, Europe);Theme Park (USA, Europe);Sega Genesis;;1995;Bullfrog Productions;Construction and Management Simulation;;;;;;;;;;
Thomas the Tank Engine & Friends (USA);Thomas the Tank Engine & Friends (USA);Sega Genesis;;1993;THQ;;;;;;;;;;;
Thunder Force II (USA);Thunder Force II (USA);Sega Genesis;;1989;Technosoft;Shooter;1;;;;;;;;;
Thunder Force III (Japan, USA);Thunder Force III (Japan, USA);Sega Genesis;;1990;Technosoft;Shooter;1;;;;;;;;;
Thunder Force IV (Europe);Thunder Force IV (Europe);Sega Genesis;;1992;Tecnosoft;Shooter;2;;;;;;;;;
Thunder Fox (USA);Thunder Fox (USA);Sega Genesis;;1991;Taito;Action;;;;;;;;;;
Tick, The (USA);Tick, The (USA);Sega Genesis;;1994;Fox Interactive;Action;;;;;;;;;;
Time Killers (USA);Time Killers (USA);Sega Genesis;;1996;Black Pearl;Fighting;2;;;;;;;;;
TinHead (USA);TinHead (USA);Sega Genesis;;1993;MicroProse;Action / Platform;1;;;;;;;;;
Tintin au Tibet (Europe) (En,Fr,De,Es,Nl,Sv);Tintin au Tibet (Europe) (En,Fr,De,Es,Nl,Sv);Sega Genesis;;;;;;;;;;;;;;
Tiny Toon Adventures - Acme All-Stars (USA);Tiny Toon Adventures - Acme All-Stars (USA);Sega Genesis;;1994;Konami;Sports;1;;;;;;;;;
Tiny Toon Adventures - Buster's Hidden Treasure (USA);Tiny Toon Adventures - Buster's Hidden Treasure (USA);Sega Genesis;;1993;Konami;Action / Platform;1;;;;;;;;;
Todd's Adventures in Slime World (USA);Todd's Adventures in Slime World (USA);Sega Genesis;;1991;Renovation;Action;2;;;;;;;;;
Toe Jam & Earl (USA, Europe);Toe Jam & Earl (USA, Europe);Sega Genesis;;1991;Sega;Action / Platform;2;;;;;;;;;
