#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Monster House;Monster House;Nintendo Gamecube;;2006;;;;;;;;;;;;
Monster Jam Maximum Destruction;Monster Jam Maximum Destruction;Nintendo Gamecube;;2002;;;;;;;;;;;;
Monsters Inc. Scream Arena;Monsters Inc. Scream Arena;Nintendo Gamecube;;2002;;;;;;;;;;;;
Mortal Kombat Deadly Alliance;Mortal Kombat Deadly Alliance;Nintendo Gamecube;;2002;;;;;;;;;;;;
Mortal Kombat Deception;Mortal Kombat Deception;Nintendo Gamecube;;2004;;;;;;;;;;;;
Muppets Party Cruise;Muppets Party Cruise;Nintendo Gamecube;;2003;;;;;;;;;;;;
MX SuperFly;MX SuperFly;Nintendo Gamecube;;2002;;;;;;;;;;;;
Mystic Heroes;Mystic Heroes;Nintendo Gamecube;;2002;;;;;;;;;;;;
Namco Museum 50th Anniversary;Namco Museum 50th Anniversary;Nintendo Gamecube;;2005;;;;;;;;;;;;
Naruto - Clash of Ninja;Naruto: Clash of Ninja;Nintendo Gamecube;;2003;;;;;;;;;;;;
Naruto - Clash of Ninja 2;Naruto: Clash of Ninja 2;Nintendo Gamecube;;2004;;;;;;;;;;;;
Naruto - Gekitou Ninja Taisen! 3;Naruto: Gekitou Ninja Taisen! 3;Nintendo Gamecube;;2004;;;;;;;;;;;;
Naruto - Gekitou Ninja Taisen! 4;Naruto: Gekitou Ninja Taisen! 4;Nintendo Gamecube;;2005;;;;;;;;;;;;
NBA 2K3;NBA 2K3;Nintendo Gamecube;;2002;;;;;;;;;;;;
NBA Live 2005;NBA Live 2005;Nintendo Gamecube;;2004;;;;;;;;;;;;
NBA Street;NBA Street;Nintendo Gamecube;;2002;;;;;;;;;;;;
NBA Street vol. 2;NBA Street vol. 2;Nintendo Gamecube;;2003;;;;;;;;;;;;
NBA Street V3;NBA Street vol. 3;Nintendo Gamecube;;2005;;;;;;;;;;;;
Need For Speed Carbon;Need For Speed Carbon;Nintendo Gamecube;;2006;;;;;;;;;;;;
Need For Speed Hot Pursuit 2;Need For Speed Hot Pursuit 2;Nintendo Gamecube;;2002;;;;;;;;;;;;
Need for Speed Most Wanted;Need for Speed Most Wanted;Nintendo Gamecube;;2005;;;;;;;;;;;;
Need for Speed Underground;Need for Speed Underground;Nintendo Gamecube;;2003;;;;;;;;;;;;
Need for Speed Underground 2;Need for Speed Underground 2;Nintendo Gamecube;;2004;;;;;;;;;;;;
Neighbours From Hell;Neighbours From Hell;Nintendo Gamecube;;2003;;;;;;;;;;;;
NFL Street 2;NFL Street 2;Nintendo Gamecube;;2004;;;;;;;;;;;;
NHL Hitz Pro;NHL Hitz Pro;Nintendo Gamecube;;2003;;;;;;;;;;;;
Nicktoons Battle For Volcano Island;Nicktoons Battle For Volcano Island;Nintendo Gamecube;;2006;;;;;;;;;;;;
Nicktoons Unite!;Nicktoons Unite!;Nintendo Gamecube;;2005;;;;;;;;;;;;
Nintendo Puzzle Collection;Nintendo Puzzle Collection;Nintendo Gamecube;;2003;;;;;;;;;;;;
Odama;Odama;Nintendo Gamecube;;2006;;;;;;;;;;;;
Open Season;Open Season;Nintendo Gamecube;;2006;;;;;;;;;;;;
DreamWorks Over The Hedge;Over The Hedge;Nintendo Gamecube;;2006;;;;;;;;;;;;
P.N.03;P.N.03;Nintendo Gamecube;;2003;;;;;;;;;;;;
Pac-Man Fever;Pac-Man Fever;Nintendo Gamecube;;2002;;;;;;;;;;;;
Pac-Man Vs;Pac-Man Vs.;Nintendo Gamecube;;2003;;;;;;;;;;;;
Pac-Man World 2;Pac-Man World 2;Nintendo Gamecube;;2002;;;;;;;;;;;;
Pac-Man World 3;Pac-Man World 3;Nintendo Gamecube;;2005;;;;;;;;;;;;
Pac-Man World Rally;Pac-Man World Rally;Nintendo Gamecube;;2006;;;;;;;;;;;;
Paper Mario - The Thousand-Year Door;Paper Mario: La Puerta Milenaria;Nintendo Gamecube;;2004;;;;;;;;;;;;
Nickelodeon Party Blast;Party Blast;Nintendo Gamecube;;2002;;;;;;;;;;;;
Phantasy Star Online Episode I & II Plus;Phantasy Star Online Episode I & II;Nintendo Gamecube;;2002;;;;;;;;;;;;
Phantasy Star Online Episode III C.A.R.D. Revolution;Phantasy Star Online Episode III C.A.R.D. Revolution;Nintendo Gamecube;;2003;;;;;;;;;;;;
Pikmin;Pikmin;Nintendo Gamecube;;2001;;;;;;;;;;;;
Pikmin 2;Pikmin 2;Nintendo Gamecube;;2004;;;;;;;;;;;;
Pitfall The Lost Expedition;Pitfall The Lost Expedition;Nintendo Gamecube;;2004;;;;;;;;;;;;
Pool Paradise;Pool Paradise;Nintendo Gamecube;;2004;;;;;;;;;;;;
Power Rangers Dino Thunder;Power Rangers Dino Thunder;Nintendo Gamecube;;2004;;;;;;;;;;;;
Powerpuff Girls The Relish Rampage Pickled Edition;Powerpuff Girls The Relish Rampage Pickled Edition;Nintendo Gamecube;;2002;;;;;;;;;;;;
Prince Of Persia Warrior Within;Prince Of Persia Warrior Within;Nintendo Gamecube;;2004;;;;;;;;;;;;
Prince of Persia - The Sands of Time;Prince of Persia: The Sands of Time;Nintendo Gamecube;;2003;;;;;;;;;;;;
Prince of Persia - The Two Thrones;Prince of Persia: The Two Thrones;Nintendo Gamecube;;2005;;;;;;;;;;;;
Pro Rally;Pro Rally;Nintendo Gamecube;;2002;;;;;;;;;;;;
Pro Tennis WTA Tour;Pro Tennis WTA Tour;Nintendo Gamecube;;2002;;;;;;;;;;;;
Puyo Pop Fever;Puyo Pop Fever;Nintendo Gamecube;;2004;;;;;;;;;;;;
R - Racing Evolution;R: Racing Evolution;Nintendo Gamecube;;2003;;;;;;;;;;;;
Rally Championship;Rally Championship;Nintendo Gamecube;;2002;;;;;;;;;;;;
Rampage Total Destruction;Rampage Total Destruction;Nintendo Gamecube;;2006;;;;;;;;;;;;
Rave Master;Rave Master;Nintendo Gamecube;;2005;;;;;;;;;;;;
