#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Star Wars (USA, Europe);Star Wars;Sega Game Gear;;1993;Tiertex Design Studios;Action/General;;;;;0;;;;;
Stargate (USA, Europe);Stargate;Sega Game Gear;;1994;Probe Entertainment;Action/General;;;;;0;;;;;
Streets of Rage (World);Streets of Rage;Sega Game Gear;;1992;Sega;Action/Beat-'Em-Up;;;;;0;;;;;
Streets of Rage II (World);Streets of Rage II;Sega Game Gear;;1993;Sega;Action/Beat-'Em-Up;;;;;0;;;;;
Super Battletank (USA);Super Battletank;Sega Game Gear;;2001;Developer Majesco Games;Action/General;;;;;0;;;;;
Super Columns (USA);Super Columns;Sega Game Gear;;1995;Sega;Puzzle/Miscellaneous;;;;;0;;;;;
Super Monaco GP (USA, Europe);Super Monaco GP;Sega Game Gear;;1991;Sega;Driving/Racing;;;;;0;;;;;
Super Off Road (USA, Europe);Super Off Road;Sega Game Gear;;1992;Graftgold;Driving/Racing;;;;;0;;;;;
Super Return of the Jedi (USA, Europe);Super Return of the Jedi;Sega Game Gear;;1994;Realtime Associates;Action/General;;;;;0;;;;;
Super Smash T.V. (World);Super Smash T.V.;Sega Game Gear;;1994;Probe Entertainment;Action/Shooter;;;;;0;;;;;
Super Space Invaders (USA, Europe);Super Space Invaders;Sega Game Gear;;1993;Tiertex Design Studios;Action/Shooter;;;;;0;;;;;
Superman - The Man of Steel (Europe);Superman: The Man of Steel;Sega Game Gear;;1993;Graftgold;Action/General;;;;;0;;;;;
Surf Ninjas (USA);Surf Ninjas;Sega Game Gear;;1993;Sega;Action/Beat-'Em-Up;;;;;0;;;;;
T2 - The Arcade Game (USA, Europe);T2: The Arcade Game;Sega Game Gear;;1993;Probe Entertainment;Action/Shooter;;;;;0;;;;;
Tails Adventures (Japan, USA) (En,Ja);Tails Adventures;Sega Game Gear;;1995;Aspect;Action/Platformer;;;;;0;;;;;
Tale Spin (USA, Europe);Tale Spin;Sega Game Gear;;1993;Interactive Designs;Action/General;;;;;0;;;;;
Taz in Escape from Mars (USA, Europe);Taz in Escape from Mars;Sega Game Gear;;1994;Sega;Action/Platformer;;;;;0;;;;;
Taz-Mania - The Search for the Lost Seabirds (USA, Europe);Taz-Mania: The Search for the Lost Seabirds;Sega Game Gear;;1994;NuFX;Action/General;;;;;0;;;;;
Tempo Jr. (USA, Europe);Tempo Jr.;Sega Game Gear;;1995;Sega;Action/Platformer;;;;;0;;;;;
Tengen World Cup Soccer (USA, Europe);Tengen World Cup Soccer;Sega Game Gear;;1993;Tengen;Sports/Soccer;;;;;0;;;;;
Terminator 2 - Judgment Day (USA, Europe);Terminator 2: Judgment Day;Sega Game Gear;;1993;Probe Entertainment;Action/General;;;;;0;;;;;
Terminator, The (USA, Europe);Terminator, The;Sega Game Gear;;1992;Probe Entertainment;Action/General;;;;;0;;;;;
Tesserae (USA, Europe);Tesserae;Sega Game Gear;;1993;Eurocom Entertainment Software;Puzzle/Miscellaneous;;;;;0;;;;;
Tom and Jerry - The Movie (USA, Europe);Tom and Jerry: The Movie;Sega Game Gear;;1993;Sims;Action/Platformer;;;;;0;;;;;
True Lies (USA, Europe);True Lies;Sega Game Gear;;1995;Beam Software;Action/General;;;;;0;;;;;
Ultimate Soccer (Japan, Europe) (En,Fr,De,Es,It);Ultimate Soccer;Sega Game Gear;;1993;Rage Software;Sports/Soccer;;;;;0;;;;;
Urban Strike (USA, Europe);Urban Strike;Sega Game Gear;;1995;Electronic Arts;Action/General;;;;;0;;;;;
VR Troopers (USA, Europe);VR Troopers;Sega Game Gear;;1995;Syrox Developments;Action/General;;;;;0;;;;;
Vampire - Master of Darkness (USA, Europe);Vampire: Master of Darkness;Sega Game Gear;;1993;Sims;Action/Platformer;;;;;0;;;;;
Virtua Fighter Animation (USA);Virtua Fighter Animation;Sega Game Gear;;1996;Sega;Action/Fighting;;;;;0;;;;;
WWF Raw (USA, Europe);WWF Raw;Sega Game Gear;;1992;Realtime Associates;Action/Fighting;;;;;0;;;;;
WWF Wrestlemania Steel Cage Challenge (Europe);WWF Wrestlemania Steel Cage Challenge;Sega Game Gear;;1993;Flying Edge;Action/Fighting;;;;;0;;;;;
Wheel of Fortune (USA, Europe);Wheel of Fortune;Sega Game Gear;;1992;Imagitec Design;Miscellaneous/Game Show;;;;;0;;;;;
Wimbledon (Japan, Europe);Wimbledon;Sega Game Gear;;1993;Sega;Sports/Tennis;;;;;0;;;;;
Winter Olympics - Lillehammer '94 (USA, Europe) (En,Fr,De,Es,It,Pt,Sv,No);Winter Olympics: Lillehammer '94;Sega Game Gear;;1994;U.S. Gold;Sports/Olympic Sports;;;;;0;;;;;
Wizard Pinball (Europe);Wizard Pinball;Sega Game Gear;;1992;Teque Interactive;Action/Pinball;;;;;0;;;;;
Wolfchild (USA, Europe);Wolfchild;Sega Game Gear;;1993;Core Design;Action/General;;;;;0;;;;;
Wonder Boy - The Dragon's Trap (USA, Europe);Wonder Boy: The Dragon's Trap;Sega Game Gear;;1992;Sega;Action/Platformer;;;;;0;;;;;
Woody Pop (USA, Europe) (v1.1);Woody Pop;Sega Game Gear;;1991;Sega;Action/General;;;;;0;;;;;
World Class Leader Board (USA);World Class Leader Board;Sega Game Gear;;1991;Tiertex Design Studios;Action/General;;;;;0;;;;;
World Cup USA 94 (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv);World Cup USA 94;Sega Game Gear;;1994;Tiertex Design Studios;Sports/Soccer;;;;;0;;;;;
World Series Baseball (USA, Europe) (v1.1);World Series Baseball;Sega Game Gear;;1993;Sega;Sports/Baseball;;;;;0;;;;;
World Series Baseball '95 (USA, Europe);World Series Baseball '95;Sega Game Gear;;1994;Sega;Sports/Basketball;;;;;0;;;;;
X-Men (USA, Europe);X-Men;Sega Game Gear;;1994;Sega;Action/Platformer;;;;;0;;;;;
X-Men - Gamemaster's Legacy (USA, Europe);X-Men: Gamemaster's Legacy;Sega Game Gear;;1995;Sega;Action/Platformer;;;;;0;;;;;
X-Men - Mojo World (USA, Europe);X-Men: Mojo World;Sega Game Gear;;1996;Sega;Action/Beat-'Em-Up;;;;;0;;;;;
Zool (USA);Zool;Sega Game Gear;;1993;Gremlin Interactive;Action/Platformer;;;;;0;;;;;
Zoop (USA);Zoop;Sega Game Gear;;1995;Hookstone Productions;Puzzle/Miscellaneous;;;;;0;;;;;
