#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Total Eclipse (Europe);Total Eclipse;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Trantor - The Last Stormtrooper (Europe);Trantor: The Last Stormtrooper;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Turbo Esprit (Europe);Turbo Esprit;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Universal Hero (Europe);Universal Hero;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Wacky Darts (Europe);Wacky Darts;Sinclair ZX Spectrum;;1991;;;;;;;;;;;;
Wheelie (Europe);Wheelie;Sinclair ZX Spectrum;;1983;;;;;;;;;;;;
Where Time Stood Still (Europe);Where Time Stood Still;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Wild West Seymour (Europe);Wild West Seymour;Sinclair ZX Spectrum;;1992;;;;;;;;;;;;
Wizard's Lair (Europe);Wizard's Lair;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
World Series Baseball (Europe);World Series Baseball;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
World Series Basketball (Europe);World Series Basketball;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
