#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Game.x (Kugenuma Soft);Game.x;Sharp X68000;;1990;;;;;;;;;;;;
Gamma Planet (1989)(Compac);Gamma Planet;Sharp X68000;;1989;;;;;;;;;;;;
Ganbare! Paichan (Daba);Ganbare! Paichan;Sharp X68000;;1994;;;;;;;;;;;;
Gardis Light v2.10 (Sprite);Gardis Light;Sharp X68000;;1994;;;;;;;;;;;;
Fatal Fury_Garou Densetsu (1993)(Magical Company)(Craig);Garou Densetsu;Sharp X68000;;1993;;;;;;;;;;;;
Gemdrop (1990)(SSL - Au);Gemdrop;Sharp X68000;;1990;;;;;;;;;;;;
Gemini Wing (1990)(System Sacom)(Craig);Gemini Wing;Sharp X68000;;1990;;;;;;;;;;;;
Genei Toshi (1991)(Microcabin)(Craig);Genei Toshi;Sharp X68000;;1991;;;;;;;;;;;;
Genocide (1989)(Zoom)(Craig);Genocide;Sharp X68000;;1989;;;;;;;;;;;;
Genocide 2 (1991)(Zoom);Genocide 2;Sharp X68000;;1991;;;;;;;;;;;;
Genpei Toumaden (Dempa);Genpei Toumaden;Sharp X68000;;1988;;;;;;;;;;;;
Geograph Seal (Exact) (Craig);Geograph Seal;Sharp X68000;;1994;;;;;;;;;;;;
